interaction_type,AC,poll_question,user_id,where,who,gender,poll_option_orig,poll_option_recoded_close_to_original,poll_option_recoded_lower_resolution,poll_option_coarse_recoding,impacts_on_item_of_column_I,system,WP2,WP3,WP4,WP5,WP6,nr_WPs,,,duplicated_in_col-J_poll_option_recoded_lower_resolution,,Row_number,Row_static
individual,kickoff,NA,BSsci09,Baltic_Sea,Scientist,Man,governance models combi of EU/reg/nat/local,Combining policies EU/reg/nat/local,directives&legal agreements,management,,social,1,0,0,0,1,2,,,,,16,1774
individual,kickoff,NA,K2,Mediterranean,Scientist,Woman,Supporting legislation?,legislation,directives&legal agreements,management,,social,1,0,0,0,1,2,,,,,17,2090
individual,Greek,NA,G13,Mediterranean,manager,Woman,control/legislation,legislation,directives&legal agreements,management,"socio-economic impact, social justice, compliance",social,1,0,0,0,1,2,,,,,18,2515
individual,Greek,NA,G17,Mediterranean,industry,Man,legislation,legislation,directives&legal agreements,management,"MPA, control, governance",social,1,0,0,0,1,2,,,,,19,2605
individual,kickoff,NA,NSSCI04,North_Sea/Western_waters,Scientist,Woman,Economic  and societal benefits,economic benefits,economic benefits,economy,,social,1,0,0,0,1,2,,,,,20,51
individual,kickoff,NA,NSSCI06,North_Sea,Scientist,Man,Economic/social drivers and impacts of activities/management on habitat function and food supply,economic drivers,economic drivers,economy,,social,1,0,0,0,1,2,,,,,21,115
cloud,NWWAC,Which social items would you like advice on?,ac3f4cdb9c82b7c02745c613b175f95ee37fffaa,Western_waters,Industry,Man, business resilience,economically viable fishing industry,economic viability,economy,NA,social,1,0,0,0,1,2,,,economically viable fishing industry,0,22,458
cloud,NWWAC,Which social items would you like advice on?,ac3f4cdb9c82b7c02745c613b175f95ee37fffaa,Western_waters,Industry,Man, business resilience,economically viable fishing industry,economic viability,economy,NA,social,1,0,0,0,1,2,,,economically viable fishing industry,0,23,459
cloud,NWWAC,Which social items would you like advice on?,85006db45b08b5b3485ffc4d51c670bc825b76a7,NA,NA,NA,Economic viability of fishing industry,economically viable fishing industry,economic viability,economy,NA,social,1,0,0,0,1,2,,,economically viable fishing industry,0,24,460
cloud,NWWAC,Which social items would you like advice on?,85006db45b08b5b3485ffc4d51c670bc825b76a7,NA,NA,NA,Economic viability of fishing industry,economically viable fishing industry,economic viability,economy,NA,social,1,0,0,0,1,2,,,economically viable fishing industry,0,25,461
cloud,NWWAC,Which social items would you like advice on?,a318df1b1c42d58f015f6170cbc409d8dc5b8c64,Western_waters,Industry,Man,Economic viability of fishing industry,economically viable fishing industry,economic viability,economy,NA,social,1,0,0,0,1,2,,,economically viable fishing industry,0,26,462
cloud,NWWAC,Which social items would you like advice on?,a318df1b1c42d58f015f6170cbc409d8dc5b8c64,Western_waters,Industry,Man,Economic viability of fishing industry,economically viable fishing industry,economic viability,economy,NA,social,1,0,0,0,1,2,,,economically viable fishing industry,0,27,463
cloud,NWWAC,Which social items would you like advice on?,b8f5be0850d25150ceea8d665b7d248de8a4b564,NA,NA,NA,Economic viability of fishing industry,economically viable fishing industry,economic viability,economy,NA,social,1,0,0,0,1,2,,,economically viable fishing industry,0,28,464
cloud,NWWAC,Which social items would you like advice on?,b8f5be0850d25150ceea8d665b7d248de8a4b564,NA,NA,NA,Economic viability of fishing industry,economically viable fishing industry,economic viability,economy,NA,social,1,0,0,0,1,2,,,economically viable fishing industry,0,29,465
cloud,NWWAC,Which social items would you like advice on?,f2ea37c32f0eb32a3e6a9ff83c94a6584fce4e3d,NA,NA,NA,Economic viability of fishing industry,economically viable fishing industry,economic viability,economy,NA,social,1,0,0,0,1,2,,,economically viable fishing industry,0,30,466
cloud,NWWAC,Which social items would you like advice on?,f2ea37c32f0eb32a3e6a9ff83c94a6584fce4e3d,NA,NA,NA,Economic viability of fishing industry,economically viable fishing industry,economic viability,economy,NA,social,1,0,0,0,1,2,,,economically viable fishing industry,0,31,467
cloud,SWWAC,Which social items would you like advice on?,57d70ba720909d4b24e2e3b44b6fa701d14593e9,Western_waters,NGO,Man,Economic sustainability in coastal populations,economic sustainability,economic viability,economy,NA,social,1,0,0,0,1,2,,,"coastal communities (economics, wellbeing, employment, etc)",0,32,560
cloud,SWWAC,Which social items would you like advice on?,f5b2843ef2290a543b1b460bee4145bb4a39f309,NA,NA,NA,Economic sustainability in coastal populations,economic sustainability,economic viability,economy,NA,social,1,0,0,0,1,2,,,"coastal communities (economics, wellbeing, employment, etc)",0,33,562
individual,Italian,NA,I5,Mediterranean,other,Man,"profitability, economic sustainability",economic sustainability,economic viability,economy,"local coastal communties, maintain employment, social sustainability",social,1,0,0,0,1,2,,,,,34,2407
individual,Italian,NA,I8,Mediterranean,industry,Man,Fishery profitability and economic sustainability,economic sustainability,economic viability,economy,,social,1,0,0,0,1,2,,,,,35,2441
individual,kickoff,NA,NSSCI04,North_Sea/Western_waters,Scientist,Woman,Outcomes and feedbacks for and from society and economics,economics,economy,economy,,social,1,0,0,0,1,2,,,,,36,71
individual,NWWAC,NA,user003,Western_waters,Industry,Woman,economie,economics,economy,economy,prosperous society,social,1,0,0,0,1,2,,,economics,0,37,833
individual,NWWAC,NA,user005,Western_waters,Industry,Man,une contribution active du secteur au développement durable économique ,economics,economy,economy,NA,social,1,0,0,0,1,2,,,fishing,0,38,907
individual,SWWAC,NA,user006,Western_waters,NGO,Woman,PIC: comunidades costeras vivas: economy,economics,economy,economy,NA,social,1,0,0,0,1,2,,,"coastal communities (economics, wellbeing, employment, etc)",0,39,941
individual,SWWAC,NA,user008,Western_waters,Policy maker,Woman,PIC: economy,economics,economy,economy,"marine mammals, windfarms, climate",social,1,0,1,0,1,3,,,economics,1,40,976
individual,kickoff,NA,user_dia004,North_Sea/Western_waters,Scientist,NA,outcomes and feedbacks for and from society and economics,economics,economy,economy,"society and economics, human activities, ecosystem services",social,1,1,1,1,1,5,,,human activities,1,41,1329
individual,kickoff,NA,user_dia005,Western_waters,Scientist,NA,"How to identify key species or habitats - key in an ecological sense, an economic one (commercial fish) or social (like to see them - seals?)",economics,economy,economy,NA,ecological,0,0,1,0,1,2,,,ecosystem structure and function,0,42,1346
individual,kickoff,NA,user_dia009,Western_waters,Scientist,NA,economics,economics,economy,economy,"recreational use, static gears, mobile gears, aquaculture, rivers, non-fishing human activities",social,1,0,0,0,1,2,,,economics,0,43,1382
individual,kickoff,NA,user_dia015,Western_waters,citizen,NA,high unemployment in coastal communities - how can we integrate fishing and other maritime activities to protect the ecosystem and local economies,economics,economy,economy,economics,social,1,0,0,0,1,2,,,economics,0,44,1522
individual,kickoff,NA,K7,Mediterranean,Scientist,Man,Commercial species most important from the economic and conservation viewpoints (e.g. hake),economics,economy,economy,Outputs,social,1,0,0,0,1,2,,,,,45,2155
individual,BSAC,NA,BS_2,Baltic_sea,NGO,Man,economy,economy,economy,economy,,social,1,0,0,0,1,2,,,,,,
individual,kickoff,NA,NSSCI04,North_Sea/Western_waters,Scientist,Woman,"Tools to help explore management scenarios and track various indicators – GES, Ecosystem ",ecosystem,ecosystem,ecosystem,,both,0,0,1,0,1,2,,,,,1,75
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,need for more reactivity in face to strong changes/variation in the ecosystem,ecosystem,ecosystem,ecosystem,,both,0,0,1,0,1,2,,,,,2,134
cloud,SWWAC,Which ecological items would you like advice on?,7f011b1b1bc0c5edec4d3d20bbb895bf29738ecd,Western_waters,NGO,Man,Ecosystem impacts,ecosystem impacts,ecosystem,ecosystem,NA,social,0,0,1,0,1,2,,,ecosystem impacts of fishing,0,3,566
cloud,SWWAC,Which ecological items would you like advice on?,95019bc933d6ea50548d65d38a2f8e638aabe566,Western_waters,NGO,Woman,Ecosystem impacts of fisheries ,ecosystem impacts,ecosystem,ecosystem,NA,social,0,0,1,0,1,2,,,ecosystem impacts of fishing,0,4,568
individual,NWWAC,NA,user002,Western_waters,Industry,Man,mer vivante,healthy ecosystem,ecosystem,ecosystem,sustainable fisheries,both,0,0,1,0,1,2,,,ecosystem status,0,5,803
cloud,kickoff,Which items would you like to know the impact of?,NA,Western_waters,Scientist,NA,Climate on ecosystem,ecosystem,ecosystem,ecosystem,NA,both,0,1,1,0,1,3,,,climate,0,6,1249
individual,kickoff,NA,user_dia013,Western_waters,Scientist,NA,PIC: ecosystem,ecosystem,ecosystem,ecosystem,"beam trawl fisheries, pelagic fisheries, small-scale fisheries",both,0,0,1,0,1,2,,,ecosystem structure and function,0,7,1479
individual,kickoff,NA,user_dia015,Western_waters,citizen,NA,high unemployment in coastal communities - how can we integrate fishing and other maritime activities to protect the ecosystem and local economies,ecosystem,ecosystem,ecosystem,ecosystem,both,0,0,1,0,1,2,,,ecosystem structure and function,0,8,1523
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,Ecosystem ,ecosystem,ecosystem,ecosystem,,both,0,1,1,1,1,4,,,,,9,1588
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,biodiversity/benthos as supporting ecosystems,supporting ecosystems,ecosystem,ecosystem,,ecological,0,,1,1,1,3,,,,,10,1602
individual,kickoff,NA,BSsci04,Baltic_Sea,Scientist,Woman,impact on marine ecosystems,ecosystem,ecosystem,ecosystem,,both,0,1,1,1,1,4,,,,,11,1661
cloud,kickoff,Which social items would you like advice on?,NA,North_Sea,Scientist,NA,Benefits of healthy ecosystem to mental well-being,healthy ecosystem,ecosystem,ecosystem,,social,1,0,0,0,1,2,,,,,12,1939
individual,kickoff,NA,K12,Mediterranean,Scientist,NA,Ecosystem conservation/turtle icon/benthic icon/MPA icon,ecosystem,ecosystem,ecosystem,,both,0,1,1,1,1,4,,,,,13,2200
individual,Greek,NA,G17,Mediterranean,industry,Man,ecosystem,ecosystem,ecosystem,ecosystem,,both,1,1,1,1,1,5,,,,,14,2585
individual,BSAC,NA,BS_2,Baltic_sea,NGO,Man,planet,planet,ecosystem,ecosystem,,social,1,0,0,0,1,2,,,,,,
individual,BSAC,NA,BS_2,Baltic_sea,NGO,Man,ecosystem,ecosystem,ecosystem,ecosystem,,both,1,0,0,0,1,2,,,,,,
cloud,BSAC,Which ecological items would you like advice on?,e489476a2b38cd9ed49f0d95b428eb514eb91fd9,Baltic_sea,Manager,Woman,Ecosystem,ecosystem,ecosystem,ecosystem,,both,0,1,1,1,1,4,,,,,,
cloud,SWWAC,Do you have topics you would like us to talk about next time?,7f011b1b1bc0c5edec4d3d20bbb895bf29738ecd,Western_waters,NGO,Man,Challenges/barriers to implement the EBFM ,challenges to implement the ebfm ,ecosystem based management,management,NA,social,1,0,0,0,1,2,,,EB(F)M,0,1,500
cloud,SWWAC,Which ecological items would you like advice on?,95019bc933d6ea50548d65d38a2f8e638aabe566,Western_waters,NGO,Woman,Ecosystem approach for Management ,ecosystem approach for management ,ecosystem based management,management,NA,social,1,0,0,0,1,2,,,EB(F)M,0,2,564
cloud,SWWAC,Which ecological items would you like advice on?,d7e7919e67bccd2cc4d6ad842fcb83c3d2fff508,NA,NA,NA,Ecosystem approach for Management ,ecosystem approach for management ,ecosystem based management,management,NA,social,1,0,0,0,1,2,,,EB(F)M,0,3,565
cloud,NWWAC,Do you have topics you would like us to talk about next time?,ac3f4cdb9c82b7c02745c613b175f95ee37fffaa,Western_waters,Industry,Man,what is meant by ecosystem management? \u{1f609} ,EBFM,ecosystem based management,management,NA,social,1,0,0,0,1,2,,,EB(F)M,0,4,785
individual,kickoff,NA,user_dia012,Western_waters,Scientist,NA,reduce ecosystem risk,ecosystem risk management,ecosystem based management,management,stability on fishing opportunities,social,1,0,1,0,1,3,,,EB(F)M,0,5,1461
individual,kickoff,NA,K2,Mediterranean,Scientist,Woman,Ecosystembased management,ecosystem based management,ecosystem based management,management,,social,1,0,0,0,1,2,,,,,6,2086
individual,MEDAC,NA,M3,Mediterranean,industry,Man,"how ecosystem based fisheries management can maintain jobs, food supply and local development",ecosystem based fisheries management,ecosystem based management,management,,social,1,0,0,0,1,2,,,,,7,2391
individual,Greek,NA,G11,Mediterranean,NGO,,EBA,ecosystem based approach to fisheries,ecosystem based management,management,"MPA, biodiversity",social,1,0,0,0,1,2,,,,,8,2477
individual,BSAC,NA,BS_1,Baltic_sea,NGO,Woman,Ecosystem based management,ecosystem based management,ecosystem based management,management,,social,1,0,0,0,1,2,,,,,,
individual,kickoff,NA,NSSCI04,North_Sea/Western_waters,Scientist,Woman,"Services, biodiversity",services,ecosystem services,wellbeing,,social,1,0,0,0,1,2,,,,,1,56
individual,kickoff,NA,NSSCI04,North_Sea/Western_waters,Scientist,Woman,Services (eg climate regulation),services,ecosystem services,wellbeing,,social,1,0,0,0,1,2,,,,,#REF!,77
cloud,NSAC,Which social items would you like advice on?,bfd760d9251a2f862ca59198645ca5b929967588,North_Sea,,,Ecosystem services,ecosystem services,ecosystem services,wellbeing,,social,0,0,1,0,1,2,,,,,#REF!,293
cloud,NSAC,Which social items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,ecosystem services and effects on society,ecosystem services,ecosystem services,wellbeing,,social,1,0,0,0,1,2,,,,,#REF!,324
individual,kickoff,NA,user_dia005,Western_waters,Scientist,NA,"integration of eco G&S? conceptually, or explicitly, i.e. valuation",ecosystem services,ecosystem services,wellbeing,litter,ecological,0,0,1,0,1,2,,,ecosystem goods and services,0,#REF!,1342
individual,kickoff,NA,BSsci05,Baltic_Sea,Scientist,Man,cummulative effects on ecosystem services,ecosystem services,ecosystem services,wellbeing,,social,1,0,0,0,1,2,,,,,#REF!,1675
cloud,kickoff,Which social items would you like advice on?,NA,North_Sea,Scientist,NA,Ecosystem services,ecosystem services,ecosystem services,wellbeing,,social,1,0,0,0,1,2,,,,,#REF!,1945
cloud,kickoff,Which social items would you like advice on?,NA,North_Sea,Scientist,NA,Ecosystem services,ecosystem services,ecosystem services,wellbeing,,social,1,0,0,0,1,2,,,,,#REF!,1946
individual,kickoff,NA,K7,Mediterranean,Scientist,Man,ecosystem services (somewhat redundant with fish),ecosystem services,ecosystem services,wellbeing,,social,1,0,0,0,1,2,,,,,#REF!,2162
cloud,kickoff,Which ecological items would you like advice on?,NA,Mediterranean,Scientist,NA,ecosystem services,ecosystem services,ecosystem services,wellbeing,,social,1,0,0,0,1,2,,,,,#REF!,2267
cloud,kickoff,Which social items would you like advice on?,NA,Mediterranean,Scientist,NA,conservation of ecosystem services,ecosystem services,ecosystem services,wellbeing,,social,1,0,0,0,1,2,,,,,#REF!,2293
individual,BSAC,NA,BS_2,Baltic_sea,NGO,Man,Ecosystem services,ecosystem services,ecosystem services,wellbeing,,social,1,0,0,0,1,2,,,,,,
cloud,BSAC,Which ecological items would you like advice on?,5c6d846179474e1cc7ab0fb5baf741f01b4d33cf,"Baltic_sea, North_sea",NGO,Man,ecosystem services,ecosystem services,ecosystem services,wellbeing,,social,1,0,0,0,1,2,,,,,,
cloud,SWWAC,Which non-commercial species and habitats would you like know the effect of fishing on?,7a82262fdb90b41e7471755877642fd52b1417f7,Western_waters,Other,Woman,basking shark,basking shark,elasmobranchs,PETS,NA,ecological,0,0,1,0,1,2,,,elasmobranchs,0,1,482
individual,PELAC,NA,NSSta05,North_Sea,industry,Man,rays,rays,elasmobranchs,PETS,,ecological,0,0,1,0,1,2,,,,,2,237
individual,kickoff,NA,user_dia002,Western_waters,Scientist,NA,PIC: dogfish,dogfish,elasmobranchs,PETS,NA,ecological,0,1,0,0,1,2,,,elasmobranchs,0,3,1303
cloud,SWWAC,Which non-commercial species and habitats would you like know the effect of fishing on?,61e6570c1ce8e4e65de83b37f0e418329993e877,Mediterranean/Western_waters,NA,Man,Marine mammals & elasmobranchs ,elasmobranchs,elasmobranchs,PETS,NA,ecological,0,0,1,0,1,2,,,elasmobranchs,0,4,570
cloud,SWWAC,Which non-commercial species and habitats would you like know the effect of fishing on?,61e6570c1ce8e4e65de83b37f0e418329993e877,Mediterranean/Western_waters,NA,Man,Marine mammals & elasmobranchs ,elasmobranchs,elasmobranchs,PETS,NA,ecological,0,0,1,0,1,2,,,marine mammals,0,5,649
individual,NWWAC,NA,user003,Western_waters,Industry,Woman,PIC: elasmobranchs,elasmobranchs,elasmobranchs,PETS,NA,ecological,0,0,1,0,1,2,,,elasmobranchs,0,6,846
cloud,kickoff,Which ecological items would you like advice on?,NA,Western_waters,Scientist,NA,elasmos,elasmobranchs,elasmobranchs,PETS,NA,ecological,0,0,1,0,1,2,,,elasmobranchs,0,7,1061
individual,kickoff,NA,user_dia007,Western_waters,Scientist,NA,PIC: elasmobranchs,elasmobranchs,elasmobranchs,PETS,NA,ecological,0,1,0,0,1,2,,,elasmobranchs,0,8,1363
individual,kickoff,NA,user_dia013,Western_waters,Scientist,NA,PIC: elasmobranchs,elasmobranchs,elasmobranchs,PETS,NA,ecological,0,0,1,0,1,2,,,elasmobranchs,0,9,1496
cloud,kickoff,Which ecological items would you like advice on?,NA,North_Sea,Scientist,NA,"Impacts of fishing on mammals, birds, elasmobranchs",impacts of fishing on elasmobranchs,elasmobranchs,PETS,,ecological,0,0,1,0,1,2,,,,,10,1872
individual,kickoff,NA,NSSCI02,North_Sea,Scientist,Man,rays,rays,elasmobranchs,PETS,,ecological,0,0,1,0,1,2,,,,,11,27
individual,NWWAC,NA,user004,Western_waters,Scientist,Man,PIC: rays,rays,elasmobranchs,PETS,NA,ecological,0,0,1,0,1,2,,,elasmobranchs,0,12,892
individual,SWWAC,NA,user008,Western_waters,Policy maker,Woman,PIC: rays,rays,elasmobranchs,PETS,NA,ecological,0,0,1,0,1,2,,,elasmobranchs,0,13,971
individual,kickoff,NA,BSsci03,Baltic_Sea,Scientist,Woman,PIC: rays,rays,elasmobranchs,PETS,"cod, herring, nephrops, commercial species/stocks",ecological,0,0,1,0,1,2,,,,,14,1636
individual,kickoff,NA,K2,Mediterranean,Scientist,Woman,rays (icon),rays,elasmobranchs,PETS,"EBM, MPAs",ecological,0,0,1,1,1,3,,,,,15,2080
